annee,date_arrondie,sous_famille,categorie,prix_moyen
2019,2019-05-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,765.54
2019,2019-05-01,"banane, kiwi",Prix moyen du produit importé en magasin,1893.9166666666667
2019,2019-05-01,"banane, kiwi",Prix moyen du produit local en magasin,609.1775700934579
2019,2019-05-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,208.3217391304348
2019,2019-05-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,495.5188679245283
2019,2019-05-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,530.0731707317074
2019,2019-05-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,532.8061224489796
2019,2019-05-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,404.45
2019,2019-05-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,403.33240223463685
2019,2019-05-01,fruit exotique,Prix moyen du produit importé en magasin,612.6923076923077
2019,2019-05-01,fruit exotique,Prix moyen du produit local en magasin,724
2019,2019-05-01,herbe aromatique,Prix moyen du produit local en magasin,191.75
2019,2019-05-01,légume frais : autres,Prix moyen du produit local en magasin,374.6860465116279
2019,2019-05-01,"légume vert, asperge",Prix moyen du produit importé en magasin,782.2823529411764
2019,2019-05-01,"légume vert, asperge",Prix moyen du produit local en magasin,790.1379310344828
2019,2019-05-01,"melon, pastèque",Prix moyen du produit importé en magasin,484.8421052631579
2019,2019-05-01,"melon, pastèque",Prix moyen du produit local en magasin,534.9520547945206
2019,2019-05-01,salade et tomate,Prix moyen du produit importé en magasin,649.765625
2019,2019-05-01,salade et tomate,Prix moyen du produit local en magasin,681.9457364341085
2019,2019-06-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,438.6842105263158
2019,2019-06-01,agrume,Prix moyen du produit importé en magasin,764.3059210526316
2019,2019-06-01,agrume,Prix moyen du produit local en magasin,565.4953488372093
2019,2019-06-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,300.26359832635984
2019,2019-06-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,393.63492063492066
2019,2019-06-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,917.2274678111588
2019,2019-06-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,736.380487804878
2019,2019-06-01,"banane, kiwi",Prix moyen du produit importé en magasin,1970.2105263157894
2019,2019-06-01,"banane, kiwi",Prix moyen du produit local en magasin,617.123595505618
2019,2019-06-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,219.00877192982455
2019,2019-06-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,494.0462962962963
2019,2019-06-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,528.5295950155763
2019,2019-06-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,483.14814814814815
2019,2019-06-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,366.06
2019,2019-06-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,383.07648725212465
2019,2019-06-01,fruit exotique,Prix moyen du produit importé en magasin,633.3333333333334
2019,2019-06-01,fruit exotique,Prix moyen du produit local en magasin,659.3276836158192
2019,2019-06-01,herbe aromatique,Prix moyen du produit local en magasin,190
2019,2019-06-01,légume frais : autres,Prix moyen du produit local en magasin,359.7631578947368
2019,2019-06-01,"légume vert, asperge",Prix moyen du produit importé en magasin,793.6046511627907
2019,2019-06-01,"légume vert, asperge",Prix moyen du produit local en magasin,787.5714285714286
2019,2019-06-01,"melon, pastèque",Prix moyen du produit importé en magasin,522.5490196078431
2019,2019-06-01,"melon, pastèque",Prix moyen du produit local en magasin,494.875
2019,2019-06-01,salade et tomate,Prix moyen du produit importé en magasin,551.0972222222222
2019,2019-06-01,salade et tomate,Prix moyen du produit local en magasin,794.1385135135135
2019,2019-07-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,537.5
2019,2019-07-01,agrume,Prix moyen du produit importé en magasin,771.7175792507204
2019,2019-07-01,agrume,Prix moyen du produit local en magasin,587.9926873857404
2019,2019-07-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,291.28196721311474
2019,2019-07-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,369.7105263157895
2019,2019-07-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,890.3344947735192
2019,2019-07-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,695.5182926829268
2019,2019-07-01,"banane, kiwi",Prix moyen du produit importé en magasin,2122.235294117647
2019,2019-07-01,"banane, kiwi",Prix moyen du produit local en magasin,624.3984962406015
2019,2019-07-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,307.2112676056338
2019,2019-07-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,541.0343137254902
2019,2019-07-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,567.680387409201
2019,2019-07-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,515.9796215429403
2019,2019-07-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,301.2
2019,2019-07-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,353.43087557603684
2019,2019-07-01,fruit exotique,Prix moyen du produit importé en magasin,594.25
2019,2019-07-01,fruit exotique,Prix moyen du produit local en magasin,622.4832535885167
2019,2019-07-01,herbe aromatique,Prix moyen du produit local en magasin,184.73684210526315
2019,2019-07-01,légume frais : autres,Prix moyen du produit local en magasin,339.0838709677419
2019,2019-07-01,"légume vert, asperge",Prix moyen du produit importé en magasin,781.4074074074074
2019,2019-07-01,"légume vert, asperge",Prix moyen du produit local en magasin,778.8225806451613
2019,2019-07-01,"melon, pastèque",Prix moyen du produit importé en magasin,500.77777777777777
2019,2019-07-01,"melon, pastèque",Prix moyen du produit local en magasin,470.07655502392345
2019,2019-07-01,salade et tomate,Prix moyen du produit importé en magasin,532.4318181818181
2019,2019-07-01,salade et tomate,Prix moyen du produit local en magasin,773.4792243767313
2019,2019-08-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,683.3673469387755
2019,2019-08-01,agrume,Prix moyen du produit importé en magasin,891.047619047619
2019,2019-08-01,agrume,Prix moyen du produit local en magasin,573.671186440678
2019,2019-08-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,410.8396946564886
2019,2019-08-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,393.6551724137931
2019,2019-08-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,890.3665338645418
2019,2019-08-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,650.5038022813688
2019,2019-08-01,"banane, kiwi",Prix moyen du produit importé en magasin,2342.5
2019,2019-08-01,"banane, kiwi",Prix moyen du produit local en magasin,655.8058252427185
2019,2019-08-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,360.875
2019,2019-08-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,560.4270833333334
2019,2019-08-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,542.6208333333333
2019,2019-08-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,469.14183123877916
2019,2019-08-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,351.0285714285714
2019,2019-08-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,324.6069182389937
2019,2019-08-01,fruit exotique,Prix moyen du produit importé en magasin,506.5833333333333
2019,2019-08-01,fruit exotique,Prix moyen du produit local en magasin,623.5704697986578
2019,2019-08-01,herbe aromatique,Prix moyen du produit local en magasin,173.6
2019,2019-08-01,légume frais : autres,Prix moyen du produit local en magasin,329.7070707070707
2019,2019-08-01,"légume vert, asperge",Prix moyen du produit importé en magasin,767.5142857142857
2019,2019-08-01,"légume vert, asperge",Prix moyen du produit local en magasin,824.8108108108108
2019,2019-08-01,"melon, pastèque",Prix moyen du produit importé en magasin,504.1764705882353
2019,2019-08-01,"melon, pastèque",Prix moyen du produit local en magasin,457.20567375886526
2019,2019-08-01,salade et tomate,Prix moyen du produit importé en magasin,484.25
2019,2019-08-01,salade et tomate,Prix moyen du produit local en magasin,698.292
2019,2019-09-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,680.8428571428572
2019,2019-09-01,agrume,Prix moyen du produit importé en magasin,904.9055374592834
2019,2019-09-01,agrume,Prix moyen du produit local en magasin,561.4373177842566
2019,2019-09-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,489.0983606557377
2019,2019-09-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,401.234693877551
2019,2019-09-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,890.5964912280701
2019,2019-09-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,567.4097807757167
2019,2019-09-01,"banane, kiwi",Prix moyen du produit importé en magasin,1815
2019,2019-09-01,"banane, kiwi",Prix moyen du produit local en magasin,677.6052631578947
2019,2019-09-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,383.26229508196724
2019,2019-09-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,549.552995391705
2019,2019-09-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,505.68525896414343
2019,2019-09-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,465.0116788321168
2019,2019-09-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,542.044776119403
2019,2019-09-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,335.17717717717716
2019,2019-09-01,fruit exotique,Prix moyen du produit importé en magasin,602.5833333333334
2019,2019-09-01,fruit exotique,Prix moyen du produit local en magasin,629.5820105820105
2019,2019-09-01,herbe aromatique,Prix moyen du produit local en magasin,166.20833333333334
2019,2019-09-01,légume frais : autres,Prix moyen du produit local en magasin,274.359649122807
2019,2019-09-01,"légume vert, asperge",Prix moyen du produit importé en magasin,674.5294117647059
2019,2019-09-01,"légume vert, asperge",Prix moyen du produit local en magasin,679.6363636363636
2019,2019-09-01,"melon, pastèque",Prix moyen du produit importé en magasin,503.3272727272727
2019,2019-09-01,"melon, pastèque",Prix moyen du produit local en magasin,457.55629139072846
2019,2019-09-01,salade et tomate,Prix moyen du produit importé en magasin,622.3870967741935
2019,2019-09-01,salade et tomate,Prix moyen du produit local en magasin,597.78125
2019,2019-10-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,650.515625
2019,2019-10-01,agrume,Prix moyen du produit importé en magasin,806.7591463414634
2019,2019-10-01,agrume,Prix moyen du produit local en magasin,595.6547619047619
2019,2019-10-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,432.0449438202247
2019,2019-10-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,393.024
2019,2019-10-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,851.1842105263158
2019,2019-10-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,569.1430395913154
2019,2019-10-01,"banane, kiwi",Prix moyen du produit importé en magasin,647
2019,2019-10-01,"banane, kiwi",Prix moyen du produit local en magasin,673.3430656934306
2019,2019-10-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,378.12307692307695
2019,2019-10-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,546.1654411764706
2019,2019-10-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,500.8576388888889
2019,2019-10-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,455.96187683284455
2019,2019-10-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,501.9741935483871
2019,2019-10-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,336.84384384384384
2019,2019-10-01,fruit exotique,Prix moyen du produit importé en magasin,518.3333333333334
2019,2019-10-01,fruit exotique,Prix moyen du produit local en magasin,615.3253588516747
2019,2019-10-01,herbe aromatique,Prix moyen du produit local en magasin,168
2019,2019-10-01,légume frais : autres,Prix moyen du produit local en magasin,277.0619469026549
2019,2019-10-01,"légume vert, asperge",Prix moyen du produit importé en magasin,740.7012987012987
2019,2019-10-01,"légume vert, asperge",Prix moyen du produit local en magasin,761.2075471698113
2019,2019-10-01,"melon, pastèque",Prix moyen du produit importé en magasin,590.2222222222222
2019,2019-10-01,"melon, pastèque",Prix moyen du produit local en magasin,496.23267326732673
2019,2019-10-01,salade et tomate,Prix moyen du produit importé en magasin,623.0588235294117
2019,2019-10-01,salade et tomate,Prix moyen du produit local en magasin,551.075208913649
2019,2019-11-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,607.4857142857143
2019,2019-11-01,agrume,Prix moyen du produit importé en magasin,805.8251533742331
2019,2019-11-01,agrume,Prix moyen du produit local en magasin,650.6814516129032
