annee,variete,commune,import,local
2022,Pomme,Bourail,405.25,NA
2022,Pomme,Dumbéa,415.7032967032967,NA
2022,Pomme,Koné,396.0054347826087,NA
2022,Pomme,La Foa,433.53521126760563,NA
2022,Pomme,Mont-Dore,420.85836909871244,NA
2022,Pomme,Nouméa,429.553280839895,NA
2022,Pomme,Païta,436.6284046692607,NA
2022,Pomme De Terre,Boulouparis,320,381.6666666666667
2022,Pomme De Terre,Bourail,NA,305.2402402402402
2022,Pomme De Terre,Dumbéa,301.6666666666667,335.19150209455415
2022,Pomme De Terre,Koné,NA,315.1734693877551
2022,Pomme De Terre,La Foa,NA,307.33618233618233
2022,Pomme De Terre,Mont-Dore,NA,341.00762527233115
2022,Pomme De Terre,Nouméa,332.3076923076923,317.5170068027211
2022,Pomme De Terre,Païta,365,340.0603318250377
2022,Pomme De Terre,Poindimié,NA,321.02
2022,Pomme De Terre,Pouembout,NA,331.6666666666667
2022,Potimarron,Bourail,NA,463.6842105263158
2022,Potimarron,Dumbéa,NA,462.0408163265306
2022,Potimarron,Koné,NA,475
2022,Potimarron,La Foa,NA,459.4
2022,Potimarron,Mont-Dore,NA,513.25
2022,Potimarron,Nouméa,NA,667.6428571428571
2022,Potimarron,Païta,NA,351.15384615384613
2022,Potiron,Dumbéa,NA,533.75
2022,Prune,Boulouparis,950,NA
2022,Prune,Bourail,831.8536585365854,NA
2022,Prune,Dumbéa,836.8041958041958,NA
2022,Prune,Koné,963.9583333333334,NA
2022,Prune,La Foa,826.2121212121212,NA
2022,Prune,Mont-Dore,865.2702702702703,NA
2022,Prune,Nouméa,806.9835164835165,NA
2022,Prune,Païta,820.9183673469388,NA
2022,Pêche,Dumbéa,829.7826086956521,NA
2022,Pêche,Mont-Dore,841.0294117647059,NA
2022,Pêche,Nouméa,880.989898989899,NA
2022,Pêche,Païta,829.9180327868852,NA
2022,Radis,Bourail,NA,410.44444444444446
2022,Radis,Dumbéa,455.8139534883721,410.3471074380165
2022,Radis,Koné,NA,425
2022,Radis,La Foa,NA,332.65625
2022,Radis,Mont-Dore,489.2857142857143,431.1666666666667
2022,Radis,Nouméa,508.9316239316239,428.64948453608247
2022,Radis,Païta,815,445.1666666666667
2022,Raisin,Bourail,966.2,NA
2022,Raisin,Dumbéa,931.8737060041408,NA
2022,Raisin,Koné,1050.3676470588234,NA
2022,Raisin,La Foa,1035.4193548387098,NA
2022,Raisin,Mont-Dore,955.8604651162791,NA
2022,Raisin,Nouméa,968.3528517110266,NA
2022,Raisin,Païta,1084.614973262032,NA
2022,Salade,Bourail,NA,457.40816326530614
2022,Salade,Dumbéa,1530,837.3317307692307
2022,Salade,Koné,NA,350
2022,Salade,La Foa,NA,376.0344827586207
2022,Salade,Mont-Dore,NA,865.0318181818182
2022,Salade,Nouméa,783.5204081632653,745.5499367888748
2022,Salade,Païta,552.2727272727273,904.4117647058823
2022,Squash,Bourail,NA,370.77777777777777
2022,Squash,Dumbéa,386,401.53809523809525
2022,Squash,Koné,NA,433.2692307692308
2022,Squash,La Foa,NA,352.1276595744681
2022,Squash,Mont-Dore,NA,403.04761904761904
2022,Squash,Nouméa,679.8130841121496,417.6952789699571
2022,Squash,Païta,384.3421052631579,457.75
2022,Taro,Bourail,NA,660.1020408163265
2022,Taro,Dumbéa,NA,852.583081570997
2022,Taro,Koné,NA,921.4705882352941
2022,Taro,La Foa,NA,899.390243902439
2022,Taro,Mont-Dore,NA,894.2821782178218
2022,Taro,Nouméa,NA,818.312
2022,Taro,Païta,NA,854.25
2022,Tomate,Boulouparis,665,NA
2022,Tomate,Bourail,851,1101.9302325581396
2022,Tomate,Dumbéa,822.258064516129,1401.6608391608393
2022,Tomate,Koné,826.3636363636364,1499.92
2022,Tomate,Koumac,NA,2279.75
2022,Tomate,La Foa,842.7083333333334,1210.3488372093022
2022,Tomate,Mont-Dore,853.0681818181819,1063.411214953271
2022,Tomate,Nouméa,689.7743362831858,1184.833746898263
2022,Tomate,Païta,672.5,875.1714285714286
2022,Échalote,Boulouparis,930,NA
2022,Échalote,Bourail,1083.4,NA
2022,Échalote,Dumbéa,962.710843373494,NA
2022,Échalote,Koné,1058.5714285714287,NA
2022,Échalote,La Foa,1034.6078431372548,NA
2022,Échalote,Mont-Dore,1040.028901734104,NA
2022,Échalote,Nouméa,1052.0752032520325,NA
2022,Échalote,Païta,1069.1752577319587,NA
2023,Abricot,Nouméa,995,NA
2023,Agrume : Autres,Dumbéa,NA,667.5
2023,Agrume : Autres,La Foa,NA,555
2023,Agrume : Autres,Nouméa,474.1666666666667,995
2023,Agrume : Autres,Païta,NA,745
2023,Ail,Boulouparis,655.3333333333334,625
2023,Ail,Bourail,515,NA
2023,Ail,Dumbéa,426.7692307692308,686.6666666666666
2023,Ail,Koné,NA,487
2023,Ail,La Foa,545,NA
2023,Ail,Mont-Dore,400.7255520504732,NA
2023,Ail,Nouméa,438.43468208092486,907
2023,Ail,Païta,443.87692307692305,NA
2023,Ananas,Boulouparis,673.8888888888889,695
2023,Ananas,Bourail,NA,874.5
2023,Ananas,Dumbéa,789.5833333333334,895.8535714285714
2023,Ananas,Koné,1018.25,929.25
2023,Ananas,La Foa,NA,881.875
2023,Ananas,Mont-Dore,990,941.0333333333333
2023,Ananas,Nouméa,870.9375,906.6214833759591
2023,Ananas,Païta,964.3478260869565,935.8804347826087
2023,Asperge,Dumbéa,1995,NA
2023,Asperge,Koné,505,NA
2023,Asperge,Nouméa,2270.2631578947367,NA
2023,Asperge,Païta,2615,NA
2023,Aubergine,Boulouparis,NA,465
2023,Aubergine,Bourail,460.15,546.7777777777778
2023,Aubergine,Dumbéa,839.0882352941177,497.41379310344826
2023,Aubergine,Koné,577.55,613.4666666666667
2023,Aubergine,La Foa,719.75,436.7857142857143
2023,Aubergine,Mont-Dore,876.9230769230769,506.7671232876712
2023,Aubergine,Nouméa,646.6495726495726,535.9662638469285
2023,Aubergine,Païta,715,522.6742857142857
2023,Avocat,Boulouparis,NA,943
2023,Avocat,Bourail,931.3235294117648,786.4864864864865
2023,Avocat,Dumbéa,954.4252873563219,954.1666666666666
2023,Avocat,Koné,777.2222222222222,872.6071428571429
2023,Avocat,La Foa,707.2368421052631,746.0714285714286
2023,Avocat,Mont-Dore,1043.960396039604,1073.4426229508197
2023,Avocat,Nouméa,1068.1225296442688,1064.533527696793
2023,Avocat,Païta,1230,993.2857142857143
2023,Banane,Bourail,NA,641.625
2023,Banane,Dumbéa,NA,687.483076923077
2023,Banane,Koné,NA,642.1052631578947
2023,Banane,La Foa,NA,640.6756756756756
2023,Banane,Mont-Dore,NA,718.315649867374
2023,Banane,Nouméa,890,714.1960132890365
2023,Banane,Païta,NA,751.6440677966102
2023,Banane Poingo,Bourail,NA,802.4193548387096
2023,Banane Poingo,Dumbéa,NA,872.48322147651
2023,Banane Poingo,Koné,NA,818.5588235294117
2023,Banane Poingo,La Foa,NA,897.1794871794872
2023,Banane Poingo,Mont-Dore,895,871.0479041916168
2023,Banane Poingo,Nouméa,NA,867.168975069252
2023,Banane Poingo,Païta,NA,923.8571428571429
2023,Banane Verte,Boulouparis,NA,707.1428571428571
2023,Banane Verte,Dumbéa,NA,666.5
2023,Banane Verte,Koné,NA,790.4615384615385
2023,Banane Verte,Nouméa,NA,594.1304347826087
2023,Basilic,Bourail,NA,218.03571428571428
2023,Basilic,Dumbéa,NA,216.25
2023,Basilic,Koné,NA,232.125
2023,Basilic,La Foa,NA,261.7391304347826
2023,Basilic,Mont-Dore,NA,204.4318181818182
2023,Basilic,Nouméa,NA,210.79545454545453
2023,Basilic,Païta,NA,222.77777777777777
2023,Betterave,Bourail,668.7837837837837,NA
2023,Betterave,Dumbéa,714.5187165775401,431
2023,Betterave,Koné,673.6363636363636,NA
2023,Betterave,La Foa,690.2564102564103,NA
2023,Betterave,Mont-Dore,741.0245901639345,782.3626373626373
2023,Betterave,Nouméa,706.0241796200345,784.7651933701658
2023,Betterave,Païta,634.375,NA
2023,Brocoli,Boulouparis,490,NA
2023,Brocoli,Bourail,770.234375,NA
2023,Brocoli,Dumbéa,915.2355555555556,735.1428571428571
2023,Brocoli,Koné,761.6,NA
2023,Brocoli,La Foa,942.578125,NA
2023,Brocoli,Mont-Dore,933.8340807174887,967.2727272727273
2023,Brocoli,Nouméa,938.1731843575419,956.0269709543569
2023,Brocoli,Païta,1002.0731707317074,858.8636363636364
2023,Carotte,Boulouparis,NA,388.1818181818182
2023,Carotte,Bourail,438.51851851851853,363.125
2023,Carotte,Dumbéa,379.0782918149466,441.53521126760563
2023,Carotte,Koné,255.95238095238096,395.25
2023,Carotte,La Foa,378.375,377.125
2023,Carotte,Mont-Dore,407.18970189701895,419.4093567251462
2023,Carotte,Nouméa,402.07788161993767,425.59016393442624
2023,Carotte,Païta,421.7028985507246,438.2478632478632
2023,Cerise,Dumbéa,4238.75,NA
2023,Cerise,Nouméa,6927.1875,NA
2023,Cerise,Païta,5850,NA
2023,Champignon,Boulouparis,NA,3862.5
2023,Champignon,Bourail,NA,3780
2023,Champignon,Dumbéa,NA,3247.4666666666667
2023,Champignon,Koné,NA,3925.2444444444445
2023,Champignon,Koumac,NA,3876.137931034483
2023,Champignon,La Foa,NA,3792.1739130434785
2023,Champignon,Mont-Dore,NA,3180
2023,Champignon,Nouméa,NA,3371.12
2023,Champignon,Païta,NA,2700
2023,Champignon,Pouembout,NA,3800
2023,Chou : Autres,Bourail,505,NA
2023,Chou : Autres,Dumbéa,1087.6315789473683,494.7931034482759
2023,Chou : Autres,Koné,501.6666666666667,NA
2023,Chou : Autres,La Foa,1290,NA
2023,Chou : Autres,Mont-Dore,995,NA
2023,Chou : Autres,Nouméa,728.8181818181819,392
2023,Chou : Autres,Païta,1245,NA
2023,Chou De Chine,Boulouparis,582,595.4
2023,Chou De Chine,Bourail,NA,582.6744186046511
2023,Chou De Chine,Dumbéa,550.7899686520376,534.006379585327
2023,Chou De Chine,Koné,694,443.1034482758621
2023,Chou De Chine,Koumac,NA,750
2023,Chou De Chine,La Foa,NA,565.1282051282051
2023,Chou De Chine,Mont-Dore,551.6181229773463,529.7618403247632
2023,Chou De Chine,Nouméa,547.8147100424328,544.8805031446541
2023,Chou De Chine,Païta,542.6797385620915,524.4611872146119
2023,Chou De Chine,Poindimié,NA,520
2023,Chou Rouge,Boulouparis,465,486
2023,Chou Rouge,Bourail,569.75,696.4285714285714
2023,Chou Rouge,Dumbéa,558.2510288065844,536.3037974683544
2023,Chou Rouge,Koné,475.46666666666664,456.8125
2023,Chou Rouge,La Foa,496.125,NA
2023,Chou Rouge,Mont-Dore,547.1666666666666,561.8979591836735
2023,Chou Rouge,Nouméa,577.7749287749288,598.4653846153847
2023,Chou Rouge,Païta,568.5,527.7083333333334
2023,Chou Vert,Boulouparis,540.3888888888889,268.3333333333333
2023,Chou Vert,Bourail,510,457.2926829268293
2023,Chou Vert,Dumbéa,407.67892976588627,398.85
2023,Chou Vert,Koné,460.5,381.5
2023,Chou Vert,La Foa,475.125,475.125
2023,Chou Vert,Mont-Dore,380.5135135135135,371.79265091863516
2023,Chou Vert,Nouméa,392.4496208017335,386.7259036144578
2023,Chou Vert,Païta,401.6776859504132,382.256
2023,Chou-Fleur,Boulouparis,970,NA
2023,Chou-Fleur,Bourail,821.7307692307693,1063.75
2023,Chou-Fleur,Dumbéa,910.5776699029126,692.2452830188679
2023,Chou-Fleur,Koné,804.8888888888889,475
2023,Chou-Fleur,La Foa,725,1295
2023,Chou-Fleur,Mont-Dore,845.752427184466,786.7857142857143
2023,Chou-Fleur,Nouméa,904.7764705882353,849.3129770992366
2023,Chou-Fleur,Païta,915.5,585.3846153846154
2023,Chouchoute,Boulouparis,NA,225
2023,Chouchoute,Bourail,NA,324.54545454545456
2023,Chouchoute,Dumbéa,NA,380.7834101382488
2023,Chouchoute,Koné,NA,343.6296296296296
2023,Chouchoute,La Foa,NA,340
2023,Chouchoute,Mont-Dore,NA,376.23893805309734
2023,Chouchoute,Nouméa,NA,378.5578446909667
2023,Chouchoute,Païta,NA,384.27710843373495
2023,"Ciboulette, Oignon Vert",Boulouparis,NA,224
2023,"Ciboulette, Oignon Vert",Bourail,NA,232.57142857142858
2023,"Ciboulette, Oignon Vert",Dumbéa,NA,225.44247787610618
2023,"Ciboulette, Oignon Vert",Koné,NA,215.8
2023,"Ciboulette, Oignon Vert",La Foa,NA,247.57142857142858
2023,"Ciboulette, Oignon Vert",Mont-Dore,NA,220.96774193548387
2023,"Ciboulette, Oignon Vert",Nouméa,NA,257.5858585858586
2023,"Ciboulette, Oignon Vert",Païta,NA,254.73684210526315
2023,"Citron, Lime",Boulouparis,701.875,570
2023,"Citron, Lime",Bourail,NA,719.1125
2023,"Citron, Lime",Dumbéa,597.2592592592592,698.061403508772
2023,"Citron, Lime",Koné,762.3333333333334,621.06
2023,"Citron, Lime",La Foa,NA,627.171052631579
2023,"Citron, Lime",Mont-Dore,830.464135021097,785.5795107033639
2023,"Citron, Lime",Nouméa,840.8191653786707,762.8717948717949
2023,"Citron, Lime",Païta,848.9102564102565,728.4189944134079
2023,Citrouille,Boulouparis,NA,332
2023,Citrouille,Bourail,NA,316.625
2023,Citrouille,Dumbéa,380,336.2950819672131
2023,Citrouille,Koné,285,387.96875
2023,Citrouille,La Foa,NA,348.75
2023,Citrouille,Mont-Dore,419.42857142857144,344.4930875576037
2023,Citrouille,Nouméa,389.3333333333333,339.9640883977901
2023,Citrouille,Païta,430,350.76
2023,Combawa,Bourail,NA,512.2727272727273
2023,Combawa,Dumbéa,NA,860.5102040816327
2023,Combawa,Koné,NA,340
2023,Combawa,Mont-Dore,NA,938.6363636363636
2023,Combawa,Nouméa,NA,724.775
2023,Concombre,Boulouparis,547.7,453.3333333333333
2023,Concombre,Bourail,NA,218.78947368421052
2023,Concombre,Dumbéa,512.9047619047619,355.5198618307427
2023,Concombre,Koné,782,321.8222222222222
2023,Concombre,Koumac,NA,340
2023,Concombre,La Foa,NA,214.1891891891892
2023,Concombre,Mont-Dore,606.5,381.0263157894737
2023,Concombre,Nouméa,512.0408163265306,374.46455834242096
2023,Concombre,Païta,685,394.3495145631068
2023,Corossol,Bourail,621.6666666666666,NA
2023,Corossol,Dumbéa,573.2,NA
2023,Corossol,La Foa,572.5,NA
2023,Corossol,Mont-Dore,730.1851851851852,NA
2023,Corossol,Nouméa,743.4090909090909,NA
2023,Corossol,Païta,630,NA
2023,Courgette,Boulouparis,NA,342
2023,Courgette,Bourail,698.875,669.5901639344262
2023,Courgette,Dumbéa,711.3888888888889,627.671052631579
2023,Courgette,Koné,543.5,614.3953488372093
2023,Courgette,La Foa,720.75,757.9318181818181
2023,Courgette,Mont-Dore,719.1176470588235,612.4694485842027
2023,Courgette,Nouméa,687.5961538461538,598.6856606136506
2023,Courgette,Païta,669,625.0228310502283
2023,Cresson,Bourail,NA,230.125
2023,Cresson,Dumbéa,NA,216.6851851851852
2023,Cresson,Koné,NA,245.75
2023,Cresson,La Foa,NA,239.21052631578948
2023,Cresson,Mont-Dore,495,243.1818181818182
2023,Cresson,Nouméa,NA,258.62068965517244
2023,Cresson,Païta,NA,505
2023,Céleri,Boulouparis,435,500
2023,Céleri,Bourail,NA,487.84615384615387
2023,Céleri,Dumbéa,660.9271523178808,658.4306569343066
2023,Céleri,Koné,719.9,423.8636363636364
2023,Céleri,La Foa,NA,542
2023,Céleri,Mont-Dore,641.3377192982456,664.5676691729324
2023,Céleri,Nouméa,634.2754820936639,625.887323943662
2023,Céleri,Païta,648.7931034482758,646
2023,Endive,Boulouparis,1334,NA
2023,Endive,Bourail,NA,1062.948717948718
2023,Endive,Dumbéa,1313.7887323943662,942.9629629629629
2023,Endive,Koné,1339.4444444444443,1080.5555555555557
2023,Endive,La Foa,NA,1017.0512820512821
2023,Endive,Mont-Dore,250,954.3518518518518
2023,Endive,Nouméa,1027.142857142857,1007.9942196531792
2023,Endive,Païta,NA,1457.5714285714287
2023,Fraise,Dumbéa,NA,5580
2023,Fraise,Mont-Dore,NA,5690.843373493976
2023,Fraise,Nouméa,475,5477.5069252077565
2023,Framboise,Bourail,6633.333333333334,NA
2023,Framboise,Dumbéa,6427.272727272728,NA
2023,Framboise,Koné,10633.333333333334,NA
2023,Framboise,Mont-Dore,6508.333333333334,NA
2023,Framboise,Nouméa,6229.62962962963,NA
2023,"Fruit De La Passion, Pomme-Liane",Dumbéa,823.75,635.4022988505748
2023,"Fruit De La Passion, Pomme-Liane",Koné,NA,368.75
2023,"Fruit De La Passion, Pomme-Liane",Mont-Dore,NA,750.3125
2023,"Fruit De La Passion, Pomme-Liane",Nouméa,876,693.5605095541401
2023,"Fruit De La Passion, Pomme-Liane",Païta,NA,899.2
2023,"Fruit Du Dragon, Pitaya",Boulouparis,540,NA
2023,"Fruit Du Dragon, Pitaya",Bourail,NA,990.4166666666666
2023,"Fruit Du Dragon, Pitaya",Dumbéa,830,937.0833333333334
2023,"Fruit Du Dragon, Pitaya",Koné,796,698.125
2023,"Fruit Du Dragon, Pitaya",La Foa,NA,915.4166666666666
2023,"Fruit Du Dragon, Pitaya",Nouméa,660.7142857142857,905.3521126760563
2023,"Fruit Du Dragon, Pitaya",Païta,NA,1020
2023,Fruit Exotique : Autres,Bourail,NA,167.8125
2023,Fruit Exotique : Autres,Dumbéa,NA,142.52422907488986
2023,Fruit Exotique : Autres,Koné,NA,170.08333333333334
2023,Fruit Exotique : Autres,La Foa,NA,177.95454545454547
2023,Fruit Exotique : Autres,Mont-Dore,NA,249.8790322580645
2023,Fruit Exotique : Autres,Nouméa,546.9444444444445,304.62763466042156
2023,Fruit Exotique : Autres,Païta,NA,150.9516129032258
2023,Gingembre,Boulouparis,1076.5,1131.3333333333333
2023,Gingembre,Bourail,947.875,NA
2023,Gingembre,Dumbéa,809.76401179941,1135
2023,Gingembre,Koné,1093.3030303030303,1154
2023,Gingembre,La Foa,956.125,NA
2023,Gingembre,Mont-Dore,814.1689008042896,NA
2023,Gingembre,Nouméa,835.7443991853361,1047.5
2023,Gingembre,Païta,866.2155172413793,NA
2023,Haricot Vert,Bourail,NA,935
2023,Haricot Vert,Dumbéa,795.0675675675676,1064.1538461538462
2023,Haricot Vert,Koné,NA,839
2023,Haricot Vert,La Foa,NA,995
2023,Haricot Vert,Mont-Dore,NA,852.75
2023,Haricot Vert,Nouméa,948.5714285714286,1002.9344262295082
2023,Haricot Vert,Païta,NA,855.7692307692307
2023,Herbe Aromatique : Autres,Bourail,NA,217
2023,Herbe Aromatique : Autres,Dumbéa,NA,209.21428571428572
2023,Herbe Aromatique : Autres,Koné,NA,187
2023,Herbe Aromatique : Autres,La Foa,NA,146.66666666666666
2023,Herbe Aromatique : Autres,Mont-Dore,NA,188.72093023255815
2023,Herbe Aromatique : Autres,Nouméa,NA,212.48034934497818
2023,Herbe Aromatique : Autres,Païta,NA,273.75
2023,Igname,Boulouparis,NA,1100
2023,Igname,Bourail,NA,861.9444444444445
2023,Igname,Dumbéa,NA,951.4719471947195
2023,Igname,Koné,NA,789.84375
2023,Igname,La Foa,NA,820.483870967742
2023,Igname,Mont-Dore,NA,1016.3809523809524
2023,Igname,Nouméa,NA,998.7331460674158
2023,Igname,Païta,NA,1054.357142857143
2023,Kiwi,Boulouparis,788.8333333333334,NA
2023,Kiwi,Bourail,753.8375,NA
2023,Kiwi,Dumbéa,704.6980198019802,NA
2023,Kiwi,Koné,737.7368421052631,NA
2023,Kiwi,La Foa,742.3684210526316,NA
2023,Kiwi,Mont-Dore,780.3425196850394,NA
2023,Kiwi,Nouméa,820.3444227005871,NA
2023,Kiwi,Païta,788.3354838709678,NA
2023,Letchi,Bourail,NA,1236
2023,Letchi,Dumbéa,813.3333333333334,1160
2023,Légume Frais : Autres,Boulouparis,930,NA
2023,Légume Frais : Autres,Dumbéa,1279.155844155844,NA
2023,Légume Frais : Autres,Mont-Dore,1251.1538461538462,NA
2023,Légume Frais : Autres,Nouméa,1286.3793103448277,NA
2023,Légume Vert : Autres,Bourail,1260.5263157894738,NA
2023,Légume Vert : Autres,Dumbéa,1161.0493827160494,895
2023,Légume Vert : Autres,Koné,1385.7142857142858,NA
2023,Légume Vert : Autres,La Foa,1168.2142857142858,NA
2023,Légume Vert : Autres,Mont-Dore,1243.1944444444443,1197.857142857143
2023,Légume Vert : Autres,Nouméa,1110.2935222672065,1072.4056603773586
2023,Légume Vert : Autres,Païta,840,750
2023,"Mandarine, Clémentine",Boulouparis,739.4444444444445,709
2023,"Mandarine, Clémentine",Bourail,704.4642857142857,650.8620689655172
2023,"Mandarine, Clémentine",Dumbéa,679.8930041152263,753.4615384615385
2023,"Mandarine, Clémentine",Koné,760.5428571428571,696.1818181818181
2023,"Mandarine, Clémentine",La Foa,663.7931034482758,693.448275862069
2023,"Mandarine, Clémentine",Mont-Dore,732.1901639344262,745.2870967741935
2023,"Mandarine, Clémentine",Nouméa,835.6856465005931,754.5663600525625
2023,"Mandarine, Clémentine",Païta,763.75,756.8181818181819
2023,Mangue,Dumbéa,NA,878.96
2023,Mangue,Koné,550,NA
2023,Mangue,La Foa,NA,952
2023,Mangue,Mont-Dore,NA,885.4545454545455
2023,Mangue,Nouméa,1240,733.6627906976744
2023,Mangue,Païta,NA,930
2023,Manioc,Bourail,NA,100
2023,Manioc,Dumbéa,NA,695
2023,Manioc,Koné,NA,1300
2023,Maïs,Dumbéa,NA,388.125
2023,Maïs,Nouméa,NA,385
2023,Melon,Boulouparis,705,705
2023,Melon,Bourail,795.5555555555555,830
2023,Melon,Dumbéa,664.125,815.7792207792207
2023,Melon,Koné,661.5,637.55
2023,Melon,La Foa,622.4324324324324,667.875
2023,Melon,Mont-Dore,741.1397058823529,867.7868852459017
2023,Melon,Nouméa,720.7895878524946,861.3444180522565
2023,Melon,Païta,994.2307692307693,930.6666666666666
2023,Menthe,Boulouparis,NA,265
2023,Menthe,Bourail,NA,224.21875
2023,Menthe,Dumbéa,NA,224.8901098901099
2023,Menthe,Koné,NA,224.58333333333334
2023,Menthe,La Foa,NA,235.15151515151516
2023,Menthe,Mont-Dore,NA,217.14285714285714
2023,Menthe,Nouméa,NA,208.75545851528383
2023,Menthe,Païta,NA,213.33333333333334
2023,Navet,Boulouparis,NA,230
2023,Navet,Bourail,NA,429.56756756756755
2023,Navet,Dumbéa,NA,445.0271186440678
2023,Navet,Koné,NA,437
2023,Navet,La Foa,NA,436.8918918918919
2023,Navet,Mont-Dore,NA,477.30678466076694
2023,Navet,Nouméa,NA,471.1642685851319
2023,Navet,Païta,NA,463.1547619047619
2023,Nectarine,Bourail,860.9090909090909,NA
2023,Nectarine,Dumbéa,827.96875,NA
2023,Nectarine,Koné,785,NA
2023,Nectarine,La Foa,908.2608695652174,NA
2023,Nectarine,Mont-Dore,838.3333333333334,NA
2023,Nectarine,Nouméa,827.7432432432432,NA
2023,Nectarine,Païta,926.1764705882352,NA
2023,Oignon Blanc,Boulouparis,NA,465
2023,Oignon Blanc,Dumbéa,NA,529.203125
2023,Oignon Blanc,Koné,NA,465
2023,Oignon Blanc,Mont-Dore,NA,490
2023,Oignon Blanc,Nouméa,511.29411764705884,492.5925925925926
2023,Oignon Blanc,Païta,596.4285714285714,490
2023,Oignon Jaune,Boulouparis,364.3333333333333,396.6666666666667
2023,Oignon Jaune,Bourail,305.7,446.875
2023,Oignon Jaune,Dumbéa,286.66472303206996,458.20512820512823
2023,Oignon Jaune,Koné,333.77777777777777,478.2857142857143
2023,Oignon Jaune,La Foa,315.875,150
2023,Oignon Jaune,Mont-Dore,325.13421052631577,385.4761904761905
2023,Oignon Jaune,Nouméa,323.9563530552861,402.82191780821915
2023,Oignon Jaune,Païta,336.52985074626866,360.625
2023,Oignon Rouge,Boulouparis,447.27272727272725,NA
2023,Oignon Rouge,Bourail,590.6410256410256,NA
2023,Oignon Rouge,Dumbéa,535.4741379310345,448.3333333333333
2023,Oignon Rouge,Koné,517.7741935483871,NA
2023,Oignon Rouge,La Foa,589.2307692307693,NA
2023,Oignon Rouge,Mont-Dore,532.875,NA
2023,Oignon Rouge,Nouméa,571.8874458874459,759.2424242424242
2023,Oignon Rouge,Païta,572.6818181818181,NA
2023,Orange,Boulouparis,615.7692307692307,525
2023,Orange,Bourail,490.5,553.25
2023,Orange,Dumbéa,541.2737642585552,660.5055350553506
2023,Orange,Koné,515.8108108108108,497.9130434782609
2023,Orange,La Foa,517.375,521.625
2023,Orange,Mont-Dore,527.4831081081081,730.9394904458599
2023,Orange,Nouméa,728.0787746170678,719.6791443850267
2023,Orange,Païta,556.7222222222222,697.8730158730159
2023,"Pamplemousse, Pomélo",Boulouparis,NA,675
2023,"Pamplemousse, Pomélo",Bourail,369.11764705882354,674
2023,"Pamplemousse, Pomélo",Dumbéa,717.1818181818181,440.22748815165875
2023,"Pamplemousse, Pomélo",Koné,182.22222222222223,502.8378378378378
2023,"Pamplemousse, Pomélo",La Foa,623.75,563.5714285714286
2023,"Pamplemousse, Pomélo",Mont-Dore,559.0104166666666,530.3779069767442
2023,"Pamplemousse, Pomélo",Nouméa,582.0418410041841,569.5515394912985
2023,"Pamplemousse, Pomélo",Païta,780,311.8181818181818
2023,Papaye,Bourail,NA,304.02777777777777
2023,Papaye,Dumbéa,350,291.69888475836433
2023,Papaye,Koné,NA,315.17857142857144
2023,Papaye,La Foa,NA,338.3098591549296
2023,Papaye,Mont-Dore,NA,295.7986111111111
2023,Papaye,Nouméa,306.86046511627904,306.7291925465839
2023,Papaye,Païta,NA,337.26666666666665
2023,Pastèque,Boulouparis,NA,395
2023,Pastèque,Bourail,NA,379.125
2023,Pastèque,Dumbéa,NA,393.70212765957444
2023,Pastèque,Koné,NA,400.8484848484849
2023,Pastèque,La Foa,NA,359.25
2023,Pastèque,Mont-Dore,NA,410.7103825136612
2023,Pastèque,Nouméa,471.6842105263158,418.0602006688963
2023,Pastèque,Païta,470,458.8833333333333
2023,Patate Carry,Boulouparis,NA,665
2023,Patate Carry,Bourail,NA,748.75
2023,Patate Carry,Dumbéa,NA,704.9551282051282
2023,Patate Carry,Koné,NA,746.84375
2023,Patate Carry,La Foa,NA,477.2
2023,Patate Carry,Mont-Dore,NA,733.9518900343643
2023,Patate Carry,Nouméa,NA,725.9907120743034
2023,Patate Carry,Païta,NA,718.3063063063063
2023,Patate Douce,Boulouparis,NA,678.3333333333334
2023,Patate Douce,Bourail,NA,740.5
2023,Patate Douce,Dumbéa,NA,784.0188679245283
2023,Patate Douce,Koné,NA,760.78125
2023,Patate Douce,La Foa,NA,780
2023,Patate Douce,Mont-Dore,NA,799.426523297491
2023,Patate Douce,Nouméa,NA,804.1056338028169
2023,Patate Douce,Païta,NA,801.3194444444445
2023,Persil,Boulouparis,NA,233.33333333333334
2023,Persil,Dumbéa,NA,224.30188679245282
2023,Persil,Koné,NA,218.86666666666667
2023,Persil,Nouméa,NA,241.69230769230768
2023,Persil,Païta,NA,255.33333333333334
2023,Piment,Bourail,NA,1817.8846153846155
2023,Piment,Dumbéa,NA,1895
2023,Piment,Koné,NA,1895
2023,Piment,La Foa,NA,1895
2023,Piment,Mont-Dore,NA,1855.909090909091
2023,Piment,Nouméa,NA,1833.2153846153847
2023,Piment,Païta,NA,1441.923076923077
2023,Poire,Boulouparis,426.6666666666667,NA
2023,Poire,Bourail,449.6759259259259,NA
2023,Poire,Dumbéa,477.06880733944956,NA
2023,Poire,Koné,582.79,NA
2023,Poire,La Foa,516.6086956521739,NA
2023,Poire,Mont-Dore,622.9390420899855,NA
2023,Poire,Nouméa,647.7815866797257,NA
2023,Poire,Païta,452.6194029850746,NA
2023,Poireau,Boulouparis,1016.1111111111111,1295
2023,Poireau,Bourail,1058.5526315789473,1056.4102564102564
2023,Poireau,Dumbéa,1153.2568493150684,1165.0402684563758
