annee,date_arrondie,variete,categorie,prix_moyen
2020,2020-07-01,Salade,Prix moyen du produit local en magasin,519.9260869565218
2020,2020-07-01,Tomate,Prix moyen du produit importé en magasin,672
2020,2020-07-01,Tomate,Prix moyen du produit local en magasin,923.1879194630873
2020,2020-08-01,Ail,Prix moyen du produit importé en magasin,651.5671641791045
2020,2020-08-01,Ananas,Prix moyen du produit importé en magasin,522.1875
2020,2020-08-01,Ananas,Prix moyen du produit local en magasin,887.8295454545455
2020,2020-08-01,Aubergine,Prix moyen du produit importé en magasin,641.5294117647059
2020,2020-08-01,Aubergine,Prix moyen du produit local en magasin,627.2771739130435
2020,2020-08-01,Avocat,Prix moyen du produit importé en magasin,895
2020,2020-08-01,Avocat,Prix moyen du produit local en magasin,973.7037037037037
2020,2020-08-01,Banane,Prix moyen du produit importé en magasin,2296.25
2020,2020-08-01,Banane,Prix moyen du produit local en magasin,697.6216216216217
2020,2020-08-01,Brocoli,Prix moyen du produit importé en magasin,796.7215189873418
2020,2020-08-01,Brocoli,Prix moyen du produit local en magasin,712.3793103448276
2020,2020-08-01,Carotte,Prix moyen du produit importé en magasin,423.88235294117646
2020,2020-08-01,Carotte,Prix moyen du produit local en magasin,437.81481481481484
2020,2020-08-01,Chou De Chine,Prix moyen du produit importé en magasin,398.3098591549296
2020,2020-08-01,Chou De Chine,Prix moyen du produit local en magasin,337.09166666666664
2020,2020-08-01,Chou Rouge,Prix moyen du produit importé en magasin,447.609375
2020,2020-08-01,Chou Rouge,Prix moyen du produit local en magasin,526.4418604651163
2020,2020-08-01,Chou-Fleur,Prix moyen du produit importé en magasin,630.2597402597403
2020,2020-08-01,Chou-Fleur,Prix moyen du produit local en magasin,628.2475247524752
2020,2020-08-01,Chouchoute,Prix moyen du produit local en magasin,335.59090909090907
2020,2020-08-01,"Citron, Lime",Prix moyen du produit importé en magasin,1336.162162162162
2020,2020-08-01,"Citron, Lime",Prix moyen du produit local en magasin,638.1616766467066
2020,2020-08-01,Concombre,Prix moyen du produit importé en magasin,292.4193548387097
2020,2020-08-01,Concombre,Prix moyen du produit local en magasin,318.07027027027027
2020,2020-08-01,Courgette,Prix moyen du produit importé en magasin,657.7027027027027
2020,2020-08-01,Courgette,Prix moyen du produit local en magasin,695.8770053475936
2020,2020-08-01,Céleri,Prix moyen du produit importé en magasin,461.89473684210526
2020,2020-08-01,Céleri,Prix moyen du produit local en magasin,531.4941176470588
2020,2020-08-01,"Mandarine, Clémentine",Prix moyen du produit importé en magasin,794.7882352941176
2020,2020-08-01,"Mandarine, Clémentine",Prix moyen du produit local en magasin,751.1692307692308
2020,2020-08-01,Melon,Prix moyen du produit importé en magasin,509.390243902439
2020,2020-08-01,Melon,Prix moyen du produit local en magasin,633
2020,2020-08-01,Navet,Prix moyen du produit local en magasin,411.188679245283
2020,2020-08-01,Nectarine,Prix moyen du produit importé en magasin,738.9705882352941
2020,2020-08-01,Oignons,Prix moyen du produit importé en magasin,297.1024096385542
2020,2020-08-01,Oignons,Prix moyen du produit local en magasin,394.3478260869565
2020,2020-08-01,Orange,Prix moyen du produit importé en magasin,1407
2020,2020-08-01,Orange,Prix moyen du produit local en magasin,537.8203125
2020,2020-08-01,"Pamplemousse, Pomélo",Prix moyen du produit importé en magasin,434.0845070422535
2020,2020-08-01,"Pamplemousse, Pomélo",Prix moyen du produit local en magasin,400.08620689655174
2020,2020-08-01,Papaye,Prix moyen du produit importé en magasin,386.25
2020,2020-08-01,Papaye,Prix moyen du produit local en magasin,332.63366336633663
2020,2020-08-01,Pastèque,Prix moyen du produit importé en magasin,381
2020,2020-08-01,Pastèque,Prix moyen du produit local en magasin,392.728813559322
2020,2020-08-01,Patate Douce,Prix moyen du produit local en magasin,841.964705882353
2020,2020-08-01,Persil,Prix moyen du produit local en magasin,170.625
2020,2020-08-01,Poireau,Prix moyen du produit importé en magasin,726.6547619047619
2020,2020-08-01,Poireau,Prix moyen du produit local en magasin,850.2916666666666
2020,2020-08-01,Poivron,Prix moyen du produit importé en magasin,877.5212355212356
2020,2020-08-01,Poivron,Prix moyen du produit local en magasin,823.6896551724138
2020,2020-08-01,Radis,Prix moyen du produit importé en magasin,449.7560975609756
2020,2020-08-01,Radis,Prix moyen du produit local en magasin,467.3376623376623
2020,2020-08-01,Salade,Prix moyen du produit importé en magasin,982.7272727272727
2020,2020-08-01,Salade,Prix moyen du produit local en magasin,478.9794871794872
2020,2020-08-01,Tomate,Prix moyen du produit importé en magasin,419.3333333333333
2020,2020-08-01,Tomate,Prix moyen du produit local en magasin,684.7251908396946
2020,2020-09-01,Ail,Prix moyen du produit importé en magasin,512.4050632911392
2020,2020-09-01,Ananas,Prix moyen du produit importé en magasin,575.3846153846154
2020,2020-09-01,Ananas,Prix moyen du produit local en magasin,852.922480620155
2020,2020-09-01,Aubergine,Prix moyen du produit importé en magasin,611.3913043478261
2020,2020-09-01,Aubergine,Prix moyen du produit local en magasin,510.64125560538116
2020,2020-09-01,Avocat,Prix moyen du produit importé en magasin,749.7413793103449
2020,2020-09-01,Avocat,Prix moyen du produit local en magasin,922.9411764705883
2020,2020-09-01,Banane,Prix moyen du produit importé en magasin,2289.5
2020,2020-09-01,Banane,Prix moyen du produit local en magasin,705.8148148148148
2020,2020-09-01,Brocoli,Prix moyen du produit importé en magasin,634.7394957983194
2020,2020-09-01,Brocoli,Prix moyen du produit local en magasin,556.9473684210526
2020,2020-09-01,Carotte,Prix moyen du produit importé en magasin,460.4418604651163
2020,2020-09-01,Carotte,Prix moyen du produit local en magasin,422.01503759398497
2020,2020-09-01,Chou De Chine,Prix moyen du produit importé en magasin,342.56637168141594
2020,2020-09-01,Chou De Chine,Prix moyen du produit local en magasin,296.93992932862193
2020,2020-09-01,Chou Rouge,Prix moyen du produit importé en magasin,493.9887640449438
2020,2020-09-01,Chou Rouge,Prix moyen du produit local en magasin,490.7837837837838
2020,2020-09-01,Chou-Fleur,Prix moyen du produit importé en magasin,582.265625
2020,2020-09-01,Chou-Fleur,Prix moyen du produit local en magasin,611.370786516854
2020,2020-09-01,Chouchoute,Prix moyen du produit local en magasin,326.88709677419354
2020,2020-09-01,"Citron, Lime",Prix moyen du produit importé en magasin,1341.1060606060605
2020,2020-09-01,"Citron, Lime",Prix moyen du produit local en magasin,734.7333333333333
2020,2020-09-01,Concombre,Prix moyen du produit importé en magasin,296
2020,2020-09-01,Concombre,Prix moyen du produit local en magasin,259.68924302788844
2020,2020-09-01,Courgette,Prix moyen du produit importé en magasin,532.5217391304348
2020,2020-09-01,Courgette,Prix moyen du produit local en magasin,508.6569037656904
2020,2020-09-01,Céleri,Prix moyen du produit importé en magasin,526.7916666666666
2020,2020-09-01,Céleri,Prix moyen du produit local en magasin,539.1909090909091
2020,2020-09-01,Letchi,Prix moyen du produit local en magasin,995
2020,2020-09-01,"Mandarine, Clémentine",Prix moyen du produit importé en magasin,693.7352941176471
2020,2020-09-01,"Mandarine, Clémentine",Prix moyen du produit local en magasin,673.5
2020,2020-09-01,Mangue,Prix moyen du produit local en magasin,487
2020,2020-09-01,Melon,Prix moyen du produit importé en magasin,642.0892857142857
2020,2020-09-01,Melon,Prix moyen du produit local en magasin,789.7307692307693
2020,2020-09-01,Navet,Prix moyen du produit local en magasin,325.40157480314963
2020,2020-09-01,Nectarine,Prix moyen du produit importé en magasin,788.4090909090909
2020,2020-09-01,Oignons,Prix moyen du produit importé en magasin,386.3286713286713
2020,2020-09-01,Oignons,Prix moyen du produit local en magasin,429.92
2020,2020-09-01,Orange,Prix moyen du produit importé en magasin,961.3018867924528
2020,2020-09-01,Orange,Prix moyen du produit local en magasin,549.3706293706293
2020,2020-09-01,"Pamplemousse, Pomélo",Prix moyen du produit importé en magasin,470.6219512195122
2020,2020-09-01,"Pamplemousse, Pomélo",Prix moyen du produit local en magasin,430.1829268292683
2020,2020-09-01,Papaye,Prix moyen du produit importé en magasin,430
2020,2020-09-01,Papaye,Prix moyen du produit local en magasin,318.8099173553719
2020,2020-09-01,Pastèque,Prix moyen du produit importé en magasin,345.8333333333333
2020,2020-09-01,Pastèque,Prix moyen du produit local en magasin,426.97333333333336
2020,2020-09-01,Patate Douce,Prix moyen du produit local en magasin,773.1443298969073
2020,2020-09-01,Persil,Prix moyen du produit local en magasin,163.64285714285714
2020,2020-09-01,Poireau,Prix moyen du produit importé en magasin,736.25
2020,2020-09-01,Poireau,Prix moyen du produit local en magasin,884.3296703296703
2020,2020-09-01,Poivron,Prix moyen du produit importé en magasin,916.472891566265
2020,2020-09-01,Poivron,Prix moyen du produit local en magasin,871.2892857142857
2020,2020-09-01,Radis,Prix moyen du produit importé en magasin,446.0810810810811
2020,2020-09-01,Radis,Prix moyen du produit local en magasin,475.9186046511628
2020,2020-09-01,Salade,Prix moyen du produit importé en magasin,772.5833333333334
2020,2020-09-01,Salade,Prix moyen du produit local en magasin,384.51171875
2020,2020-09-01,Tomate,Prix moyen du produit importé en magasin,339.64285714285717
2020,2020-09-01,Tomate,Prix moyen du produit local en magasin,602.1279069767442
2020,2020-10-01,Ail,Prix moyen du produit importé en magasin,443
2020,2020-10-01,Ananas,Prix moyen du produit importé en magasin,712.7777777777778
2020,2020-10-01,Ananas,Prix moyen du produit local en magasin,842.1794871794872
2020,2020-10-01,Aubergine,Prix moyen du produit importé en magasin,541.439024390244
2020,2020-10-01,Aubergine,Prix moyen du produit local en magasin,392.69607843137254
2020,2020-10-01,Avocat,Prix moyen du produit importé en magasin,798.7586206896551
2020,2020-10-01,Avocat,Prix moyen du produit local en magasin,933.75
2020,2020-10-01,Banane,Prix moyen du produit importé en magasin,1728.3333333333333
2020,2020-10-01,Banane,Prix moyen du produit local en magasin,699.6050420168067
2020,2020-10-01,Brocoli,Prix moyen du produit importé en magasin,655.8030303030303
2020,2020-10-01,Brocoli,Prix moyen du produit local en magasin,501.6279069767442
2020,2020-10-01,Carotte,Prix moyen du produit importé en magasin,432.76666666666665
2020,2020-10-01,Carotte,Prix moyen du produit local en magasin,431.8125
2020,2020-10-01,Chou De Chine,Prix moyen du produit importé en magasin,383.07142857142856
2020,2020-10-01,Chou De Chine,Prix moyen du produit local en magasin,323.0218340611354
2020,2020-10-01,Chou Rouge,Prix moyen du produit importé en magasin,478.7755102040816
2020,2020-10-01,Chou Rouge,Prix moyen du produit local en magasin,468.64516129032256
2020,2020-10-01,Chou-Fleur,Prix moyen du produit importé en magasin,581.5714285714286
2020,2020-10-01,Chou-Fleur,Prix moyen du produit local en magasin,602.0990099009902
2020,2020-10-01,Chouchoute,Prix moyen du produit local en magasin,269.7525773195876
2020,2020-10-01,"Citron, Lime",Prix moyen du produit importé en magasin,1454.1186440677966
2020,2020-10-01,"Citron, Lime",Prix moyen du produit local en magasin,752.1666666666666
2020,2020-10-01,Concombre,Prix moyen du produit importé en magasin,278.37931034482756
2020,2020-10-01,Concombre,Prix moyen du produit local en magasin,190.77232142857142
2020,2020-10-01,Courgette,Prix moyen du produit importé en magasin,355.8181818181818
2020,2020-10-01,Courgette,Prix moyen du produit local en magasin,380.6515151515151
2020,2020-10-01,Céleri,Prix moyen du produit importé en magasin,562.4
2020,2020-10-01,Céleri,Prix moyen du produit local en magasin,539.2413793103449
2020,2020-10-01,"Mandarine, Clémentine",Prix moyen du produit importé en magasin,719.2213114754098
2020,2020-10-01,"Mandarine, Clémentine",Prix moyen du produit local en magasin,694.6323529411765
2020,2020-10-01,Mangue,Prix moyen du produit local en magasin,475
2020,2020-10-01,Maïs,Prix moyen du produit importé en magasin,842.5
2020,2020-10-01,Maïs,Prix moyen du produit local en magasin,220
2020,2020-10-01,Melon,Prix moyen du produit importé en magasin,603.3333333333334
2020,2020-10-01,Melon,Prix moyen du produit local en magasin,748.1216216216217
2020,2020-10-01,Navet,Prix moyen du produit local en magasin,291.29906542056074
2020,2020-10-01,Nectarine,Prix moyen du produit importé en magasin,795.1041666666666
2020,2020-10-01,Oignons,Prix moyen du produit importé en magasin,393.6875
2020,2020-10-01,Oignons,Prix moyen du produit local en magasin,408.40579710144925
2020,2020-10-01,Orange,Prix moyen du produit importé en magasin,724.3033707865169
2020,2020-10-01,Orange,Prix moyen du produit local en magasin,570.978021978022
2020,2020-10-01,"Pamplemousse, Pomélo",Prix moyen du produit importé en magasin,435.69444444444446
2020,2020-10-01,"Pamplemousse, Pomélo",Prix moyen du produit local en magasin,398.5135135135135
2020,2020-10-01,Papaye,Prix moyen du produit importé en magasin,446.6666666666667
2020,2020-10-01,Papaye,Prix moyen du produit local en magasin,309.77777777777777
2020,2020-10-01,Pastèque,Prix moyen du produit importé en magasin,308.75
2020,2020-10-01,Pastèque,Prix moyen du produit local en magasin,376.8114754098361
2020,2020-10-01,Patate Douce,Prix moyen du produit local en magasin,791.5531914893617
2020,2020-10-01,Persil,Prix moyen du produit local en magasin,163.64285714285714
2020,2020-10-01,Poireau,Prix moyen du produit importé en magasin,726.7142857142857
2020,2020-10-01,Poireau,Prix moyen du produit local en magasin,851.7123287671233
2020,2020-10-01,Poivron,Prix moyen du produit importé en magasin,917.4456140350877
2020,2020-10-01,Poivron,Prix moyen du produit local en magasin,836.4475806451613
2020,2020-10-01,Radis,Prix moyen du produit importé en magasin,385.74468085106383
2020,2020-10-01,Radis,Prix moyen du produit local en magasin,423.9130434782609
2020,2020-10-01,Salade,Prix moyen du produit importé en magasin,462.5
2020,2020-10-01,Salade,Prix moyen du produit local en magasin,344.23222748815164
2020,2020-10-01,Tomate,Prix moyen du produit importé en magasin,374.7368421052632
2020,2020-10-01,Tomate,Prix moyen du produit local en magasin,668.5301204819277
2020,2020-11-01,Ail,Prix moyen du produit importé en magasin,440.96774193548384
2020,2020-11-01,Ananas,Prix moyen du produit importé en magasin,714.2857142857143
2020,2020-11-01,Ananas,Prix moyen du produit local en magasin,757.2096774193549
2020,2020-11-01,Aubergine,Prix moyen du produit importé en magasin,546.081081081081
2020,2020-11-01,Aubergine,Prix moyen du produit local en magasin,430.0676328502415
2020,2020-11-01,Avocat,Prix moyen du produit importé en magasin,726.5882352941177
2020,2020-11-01,Avocat,Prix moyen du produit local en magasin,933.08
2020,2020-11-01,Banane,Prix moyen du produit importé en magasin,3315
2020,2020-11-01,Banane,Prix moyen du produit local en magasin,712.7983193277311
2020,2020-11-01,Brocoli,Prix moyen du produit importé en magasin,983.5116279069767
2020,2020-11-01,Brocoli,Prix moyen du produit local en magasin,755.8823529411765
2020,2020-11-01,Carotte,Prix moyen du produit importé en magasin,474.7867647058824
